Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Faes (D)LEI,2,90,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0.08,0.02,0.56,3.62,5,4.5,6.0,0.0,13.0,25.0,9.5,0.55,23.8,66.5,53.5,80,20.5,11.5,56,8.0,2.0,25,0.0,0.0,79.0,1.0,7.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,2.5,1.0,40,6.5,4.5,1.0,1.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faes ,D,LEI
Caleta-Car (D)SOU,2 (1),38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22,0,4.5,0.0,0.0,2.0,2.0,0.0,0.3,2.0,18.5,16.0,86,5.5,4.0,73,2.0,1.5,75,0.0,0.0,20.5,0.0,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.0,0.0,0,2.0,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Caleta-Car ,D,SOU
Smith (D)BOU,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.5,0.5,100,0.0,0.0,0.02,0.05,2.79,1,4.4,4.0,1.0,12.5,18.5,0.0,7.75,18.6,22.5,19.0,84,10.0,7.5,75,6.5,4.5,69,0.0,0.0,45.5,0.0,4.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,3.5,2.5,71,4.0,2.5,0.5,0.5,3.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Smith ,D,BOU
Mings (D)AVL,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.31,0,4.3,1.0,0.0,10.0,10.0,0.0,0.1,21.5,36.5,31.5,86,6.5,4.0,62,1.5,0.5,33,0.0,0.0,50.5,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,0.0,0.0,0,3.5,9.5,1.0,1.5,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mings ,D,AVL
Clyne (D)CRY,2,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.07,4.56,2,4.5,2.0,0.0,13.5,13.5,1.0,7.55,8.0,59.0,53.0,90,30.0,25.0,83,11.5,8.0,70,0.0,0.0,72.0,0.5,8.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.52,7.0,5.0,2.0,1.0,2.0,0.5,0.5,0.5,100,5.0,1.0,0.0,0.5,1.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clyne ,D,CRY
Dunk (D)BHA,2,90,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.02,0.02,0.02,0.22,2.94,3,4.7,1.0,0.0,10.0,10.0,12.0,1.65,15.1,93.5,88.0,94,31.5,28.0,89,7.0,5.0,71,0.0,0.0,103.5,1.5,6.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,0.0,0.0,0,8.5,3.0,1.0,1.5,5.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dunk ,D,BHA
White (D)ARS,2,90,1.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,2.0,1.0,50,0.0,0.0,0.24,0.79,5.16,18,4.7,6.5,1.0,14.0,26.0,4.0,26.35,12.7,76.5,67.5,88,49.5,42.0,85,30.0,24.5,82,0.5,0.5,93.5,1.0,21.0,0.0,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,8.0,5.0,1.5,0.5,0.0,0.0,1.0,0.5,50,5.0,2.0,0.0,0.5,2.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,White ,D,ARS
Burn (D)NEW,2,90,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.02,0.02,0.02,0.21,3.82,3,4.5,4.0,0.0,10.5,16.5,11.0,1.15,16.5,40.5,28.5,70,21.0,11.5,55,9.0,4.0,44,0.0,0.0,60.0,1.5,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,0.5,0.5,100,3.5,5.0,0.5,1.0,6.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burn ,D,NEW
Mee (D)BRE,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.21,0.66,2.64,10,4.6,3.0,0.0,11.0,15.5,3.0,0.2,22.7,50.0,40.0,80,11.5,5.0,43,7.0,2.5,36,0.0,0.0,59.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.98,22.0,13.0,6.5,3.5,0.5,2.0,0.5,0.0,0,3.5,4.0,2.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mee ,D,BRE
Tarkowski (D)EVE,2,90,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.09,0.09,0.05,0.69,2.32,13,4.4,1.0,0.0,13.0,13.0,14.0,6.05,32.7,66.5,56.5,85,29.0,21.5,74,8.0,3.0,38,0.0,0.0,78.0,2.0,6.5,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,2.0,1.0,50,2.5,1.5,4.0,1.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Tarkowski ,D,EVE
