Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Bruno Guimarães (M)NEW,4,88,0.75,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,9,0.5,0.0,0.0,0.75,0.0,0,0.05,0.05,0.04,0.36,3.19,5,5.7,3.75,0.0,9.75,14.25,8.75,11.42,19.35,62.5,50.0,80,38.0,28.25,74,19.75,13.75,70,0.5,0.0,81.0,0.5,7.75,0.0,3.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.96,10.25,6.5,3.0,2.25,0.25,1.0,1.5,1.25,83,10.25,0.5,0.5,2.0,3.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Bruno Guimarães ,M,NEW
Bentancur (M)TOT,4 (1),75,1.5,1.0,1.5,0.0,0.5,0.5,0.0,0.75,0.75,0.0,0.0,33,0.75,0.5,0.0,1.5,0.5,33,0.33,0.33,0.1,1.92,4.04,19,5.4,6.25,1.25,15.75,29.25,30.5,13.3,41.05,48.0,40.0,83,26.0,19.5,75,13.25,10.0,75,0.25,0.25,65.0,1.75,6.5,0.0,2.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,,1.6,11.0,7.5,5.0,1.5,1.0,2.25,3.0,1.5,50,8.5,0.25,0.0,1.75,2.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Bentancur ,M,TOT
Palhinha (M)FUL,4,90,0.75,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0.05,0.05,0.02,0.3,3.01,4,5,2.25,0.0,10.5,10.5,8.25,1.55,16.55,31.0,25.0,81,15.25,11.75,77,8.0,6.25,78,0.0,0.0,48.0,1.75,4.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,,2.41,13.25,10.0,5.75,2.25,1.0,4.25,5.25,3.25,62,5.5,1.75,0.25,1.25,3.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palhinha ,M,FUL
Roca (M)LEE,4,78,1.25,0.5,0.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,9,0.75,0.0,0.25,1.75,0.25,14,0.1,0.1,0.16,0.95,3.16,13,4.8,2.25,0.0,11.0,13.25,16.5,11.02,17.0,41.75,35.75,86,29.0,23.25,80,14.5,11.5,79,0.0,0.0,52.5,0.75,10.0,0.0,2.25,0.0,1.25,0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.25,,2.58,14.0,11.0,7.25,2.25,0.25,4.25,2.0,1.0,50,6.25,0.5,0.5,1.0,2.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Roca ,M,LEE
Aaronson (M)LEE,4,89,1.75,0.0,1.25,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,9,2.75,0.25,0.25,2.75,0.0,0,0.11,0.11,0.5,2.08,4.78,31,5.5,2.75,0.0,10.0,12.25,19.25,34.75,13.55,31.0,26.75,86,28.25,22.0,78,16.5,14.0,85,0.5,0.25,53.0,3.75,3.0,0.75,3.75,0.0,0.5,1.75,2.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.75,,2.58,14.0,11.0,7.25,2.25,0.25,4.25,2.0,0.0,0,4.25,1.0,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaronson ,M,LEE
Yates (M)NFO,4,90,0.75,0.5,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0,0.75,0.0,0,0.15,0.15,0.02,0.8,3.01,12,5,2.0,0.0,6.75,6.75,8.25,1.1,13.85,27.25,19.75,72,11.75,6.75,57,5.5,3.75,68,0.0,0.0,41.5,1.25,3.25,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75,,2.0,13.25,11.0,4.75,3.5,1.0,3.0,2.75,2.0,73,6.75,4.0,0.25,0.25,4.5,1.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,Yates ,M,NFO
Aribo (M)SOU,4 (2),49,0.75,0.5,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.5,0.0,0,0.1,0.1,0.15,0.97,3.15,17,5.2,1.5,0.0,8.5,8.5,19.5,6.68,7.2,16.25,12.75,78,12.0,8.25,69,8.75,5.75,66,0.0,0.0,26.25,2.0,1.5,0.25,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,1.77,11.5,7.25,4.25,2.75,0.25,3.25,1.5,1.5,100,3.25,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aribo ,M,SOU
Tavernier (M)BOU,4,84,2.25,1.75,1.5,0.75,0.25,0.75,0.5,0.5,0.5,0.0,0.0,75,1.25,0.75,1.0,2.25,0.5,22,0.5,0.5,0.31,3.44,6.2,49,4.9,9.25,1.5,7.5,25.5,35.25,17.3,44.85,27.0,20.5,76,18.0,11.75,65,9.5,6.5,68,0.25,0.0,52.0,4.25,3.75,0.25,3.5,0.0,1.5,1.0,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,,1.7,19.0,12.5,4.5,5.75,1.5,1.75,1.75,1.25,71,6.0,1.25,0.0,0.5,1.75,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tavernier ,M,BOU
Onana (M)EVE,4,76,1.25,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0,0.0,0.0,0.0,0,0.02,0.02,0.04,0.19,2.61,4,4.8,2.25,0.0,7.5,7.5,6.5,11.15,7.4,29.0,25.75,89,15.0,13.25,88,8.75,7.25,83,0.0,0.0,44.5,1.5,3.0,0.0,1.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.76,17.75,12.25,6.25,3.25,0.5,1.75,3.0,1.75,58,5.0,1.25,0.0,0.25,1.5,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Onana ,M,EVE
Freuler (M)NFO,4,87,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.0,0.5,0.0,0,0.04,0.04,0.02,0.22,2.68,3,4.9,2.25,0.0,9.0,9.0,2.25,3.85,12.3,35.25,27.0,77,17.75,12.0,68,9.75,6.0,62,0.0,0.0,45.5,0.25,5.75,0.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75,,2.0,13.25,11.0,4.75,3.5,1.0,3.0,2.25,1.25,56,5.25,1.75,0.25,1.0,3.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Freuler ,M,NFO
Casemiro (M)MUN,4,90,0.75,0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.25,20,0.75,0.0,0.0,1.0,0.25,25,0.08,0.08,0.04,0.55,3.28,7,4.9,4.25,0.75,12.25,16.75,9.5,11.85,27.55,61.5,47.5,77,34.5,24.5,71,16.75,11.0,66,0.25,0.0,78.5,0.25,10.25,0.0,3.25,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,1.36,9.75,5.25,4.5,1.5,0.25,1.5,3.75,1.75,47,7.0,3.25,0.0,1.25,4.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casemiro ,M,MUN
Traoré (M)WOL,4 (1),69,0.75,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,33,0.25,0.0,0.25,0.25,0.0,0,0.0,0.0,0.11,0.34,2.4,9,4.5,2.25,0.0,4.0,6.25,1.75,3.72,7.05,19.5,15.75,81,12.25,9.25,76,6.75,5.5,81,0.0,0.0,26.75,0.5,4.0,0.0,0.75,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.51,12.5,8.75,4.75,3.25,1.25,2.0,1.25,0.25,20,2.75,0.25,0.0,1.0,1.25,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Traoré ,M,WOL
Xhaka (M)ARS,4,67,1.25,0.5,0.5,0.75,0.0,0.25,0.0,0.25,0.25,0.0,0.0,11,1.25,0.25,0.0,0.75,0.0,0,0.17,0.17,0.08,1.1,3.8,13,5.1,4.25,0.75,11.5,16.0,18.0,18.15,18.05,36.75,31.5,86,25.5,21.0,82,16.75,13.75,82,0.25,0.0,46.75,2.25,7.75,0.25,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,,0.52,7.75,4.25,2.0,0.75,0.0,0.25,1.25,1.0,80,3.75,1.0,0.25,0.0,1.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,Xhaka ,M,ARS
Saka (M)ARS,4,74,1.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,22,2.25,0.0,0.5,4.75,1.5,32,0.02,0.02,0.18,0.64,2.68,10,8,3.25,0.0,5.75,10.25,7.75,33.68,13.95,31.25,26.0,83,30.0,21.75,73,17.25,13.25,77,0.0,0.0,48.75,2.25,1.5,0.5,6.0,0.0,1.5,2.5,2.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,,0.52,7.75,4.25,2.0,0.75,0.0,0.25,1.0,0.75,75,4.25,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,Saka ,M,ARS
Willock (M)NEW,4,76,1.25,0.5,0.75,0.5,0.0,0.25,0.5,0.5,0.5,0.0,0.0,18,1.0,0.25,0.0,1.5,0.5,33,0.17,0.17,0.26,1.64,4.51,23,4.9,6.25,1.0,10.5,19.5,18.5,15.22,23.75,25.0,20.0,80,18.75,13.5,72,12.0,8.25,69,0.25,0.0,40.0,3.25,4.0,0.0,2.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,,0.96,10.25,6.5,3.0,2.25,0.25,1.0,2.0,1.5,75,5.5,0.25,0.0,0.5,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willock ,M,NEW
Downes (M)WHU,3 (1),63,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.0,0.0,0.67,0.0,0,0.01,0.01,0.02,0.14,2.42,3,4.3,2.0,0.0,6.67,6.67,6.0,5.07,2.2,25.67,23.67,92,11.67,9.67,83,3.67,3.33,91,0.0,0.0,33.33,0.33,1.0,0.67,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,1.3,12.0,7.67,4.0,2.0,0.67,1.67,1.0,0.67,67,2.67,0.0,0.0,0.33,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Downes ,M,WHU
De Cordova-Reid (M)FUL,3,85,1.0,0.67,1.0,0.0,0.33,0.33,0.0,0.33,0.33,0.0,0.33,25,0.33,0.33,0.0,2.67,0.67,25,0.22,0.22,0.06,1.26,3.27,14,5.5,3.67,0.33,5.67,11.67,20.0,8.1,21.2,33.67,21.67,64,23.67,12.33,52,12.67,7.0,55,0.0,0.0,59.67,2.33,6.0,0.33,2.67,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,2.37,12.33,9.33,6.0,2.0,0.67,4.33,2.33,1.0,43,6.67,1.33,0.0,0.33,1.67,0.67,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,De Cordova-Reid ,M,FUL
Shelvey (M)NEW,3 (3),11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.65,0,4.8,1.0,0.0,2.67,2.67,0.0,0.3,0.93,8.67,6.33,73,5.67,3.33,59,4.33,2.33,54,0.0,0.0,9.33,0.0,3.67,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,1.15,12.0,7.33,3.33,2.33,0.33,1.33,0.33,0.0,0,1.33,0.0,0.0,0.33,0.33,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelvey ,M,NEW
Thiago (M)LIV,3,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,0.0,0.0,0.33,0.0,0,0.01,0.01,0.06,0.24,3.0,3,5.2,2.0,0.0,16.0,16.0,6.33,20.43,20.8,82.33,73.67,89,41.0,33.67,82,17.67,14.0,79,0.67,0.67,98.0,0.33,9.67,0.0,1.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.86,12.33,9.33,5.33,3.67,1.33,3.0,4.33,2.0,46,8.33,1.0,0.0,0.33,1.33,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiago ,M,LIV
Gallagher (M)CHE,3 (1),65,1.0,1.0,1.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,100,1.0,0.0,0.33,2.67,0.67,25,0.16,0.16,0.19,1.39,3.4,48,5.7,2.33,0.0,8.67,11.67,17.0,15.53,17.6,26.0,21.67,83,17.33,13.0,75,7.67,6.67,87,0.0,0.0,43.0,1.0,2.0,0.0,2.67,0.0,1.0,0.33,0.67,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.73,14.33,11.0,4.67,2.67,0.67,2.67,1.33,1.0,75,4.33,1.33,0.33,0.67,2.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Gallagher ,M,CHE
Chamberlain (M)LIV,3 (3),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.0,0.0,0.33,0.0,0,0.0,0.0,0.01,0.03,1.55,0,4.9,1.0,0.0,2.67,2.67,0.0,3.43,0.47,2.0,1.67,84,1.67,1.0,60,0.67,0.33,49,0.0,0.0,3.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.17,11.0,8.67,5.67,3.33,1.67,4.0,0.0,0.0,0,0.33,0.0,0.0,0.0,0.0,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamberlain ,M,LIV
Henderson (M)LIV,3 (3),24,0.67,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.67,0.0,0,0.06,0.06,0.01,0.32,1.9,3,5.3,1.0,0.0,4.67,4.67,6.67,2.7,2.8,28.67,25.33,88,21.67,18.33,85,11.67,9.67,83,0.0,0.0,32.67,0.67,6.0,0.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,2.13,12.67,8.33,6.0,2.33,1.67,3.67,0.0,0.0,0,2.33,0.0,0.0,0.33,0.33,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henderson ,M,LIV
Anthony (M)BOU,3 (3),27,0.67,0.67,0.67,0.0,0.67,0.33,0.0,0.33,0.33,0.0,0.33,20,0.0,0.33,0.0,0.33,0.0,0,0.22,0.22,0.04,1.19,2.82,17,5.2,2.67,0.0,3.67,9.67,18.0,2.17,16.13,10.67,8.33,78,7.0,5.0,71,4.0,3.0,75,0.67,0.0,16.0,1.33,0.67,0.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.63,19.33,11.67,4.67,5.67,1.67,1.67,0.67,0.67,100,1.67,1.0,0.0,0.0,1.0,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony ,M,BOU
Fernandes (M)MUN,3,90,1.67,0.33,0.33,1.33,0.0,0.0,1.33,0.0,0.0,0.0,0.0,25,2.67,0.0,0.33,2.33,1.0,43,0.08,0.08,0.63,2.29,4.68,33,9.8,3.33,0.33,13.33,16.33,18.67,37.5,14.53,43.33,32.33,75,31.67,23.67,75,21.33,16.67,78,0.67,0.33,59.67,2.67,4.67,0.33,4.0,0.0,1.33,0.33,0.67,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,1.5,11.0,6.0,4.67,2.0,0.33,1.67,2.67,2.0,75,6.33,1.0,0.0,0.33,1.33,0.33,0.67,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,Fernandes ,M,MUN
Milner (M)LIV,3 (2),31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,3.67,1.33,36,0.0,0.0,0.04,0.13,2.04,1,4.4,1.33,0.0,7.33,7.33,2.0,17.63,11.4,27.67,22.67,82,21.33,14.67,69,11.67,8.0,69,0.0,0.0,43.0,1.0,6.0,0.33,5.67,0.0,0.67,1.0,1.67,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,2.0,11.0,7.67,6.0,1.67,1.33,3.33,1.67,0.33,20,1.67,0.33,0.33,0.67,1.33,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milner ,M,LIV
Grealish (M)MCI,3,77,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1.33,0.0,0.33,3.33,0.33,10,0.02,0.02,0.07,0.33,2.99,5,6.8,3.33,0.0,6.33,9.33,11.33,21.2,3.47,37.33,32.67,88,30.33,23.33,77,19.67,16.33,83,0.0,0.0,50.67,2.67,0.67,1.33,4.67,0.0,1.33,3.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,0.95,7.33,5.33,3.0,1.33,0.67,1.0,0.67,0.33,49,3.67,0.0,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grealish ,M,MCI
Jones (M)LIV,3 (2),45,1.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.67,0.0,0.0,1.0,0.0,0,0.08,0.08,0.06,0.58,2.5,6,4.9,1.33,0.0,6.0,6.0,17.67,10.77,5.8,33.0,29.33,89,20.33,16.67,82,10.33,8.67,84,0.33,0.0,44.0,2.33,4.0,0.0,2.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,2.13,12.67,8.33,6.0,2.33,1.67,3.67,0.33,0.33,100,3.67,0.33,0.0,0.33,0.67,1.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jones ,M,LIV
Garner (M)EVE,3 (3),27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.33,0.0,0,0.0,0.0,0.0,0.03,1.3,0,4.5,0.67,0.0,4.0,4.0,2.0,0.97,4.13,13.67,10.33,76,10.33,6.33,61,4.0,2.0,50,0.0,0.0,19.0,1.0,1.33,0.0,1.67,0.0,0.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,,1.5,18.33,12.33,5.33,2.67,0.33,1.33,1.33,1.0,75,3.33,0.33,0.0,1.0,1.33,0.33,0.33,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,Garner ,M,EVE
Sterling (M)CHE,3,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,0.0,0.0,3.0,1.0,33,0.02,0.02,0.06,0.26,2.11,7,9.7,1.67,0.0,2.0,2.0,7.33,20.43,4.6,23.0,16.33,71,23.0,14.33,62,14.0,9.0,64,0.0,0.0,36.67,3.67,1.33,0.0,4.33,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,,1.74,15.33,10.33,5.67,2.67,0.33,2.33,0.67,0.33,49,4.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,Sterling ,M,CHE
Jorginho (M)CHE,3,90,0.33,0.33,0.33,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,100,0.0,0.33,0.0,0.33,0.0,0,0.25,0.0,0.01,1.27,3.33,40,5.8,3.67,0.67,9.67,15.67,5.67,1.97,23.67,46.67,36.33,78,21.0,13.33,63,10.0,5.0,50,0.0,0.0,58.67,0.33,6.33,0.0,1.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,1.0,,1.33,12.33,8.0,3.67,2.33,0.67,2.0,3.67,2.33,63,8.0,0.67,0.33,1.0,2.0,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,Jorginho ,M,CHE
Gündogan (M)MCI,3,89,1.67,0.67,1.0,0.67,0.33,0.33,0.33,0.0,0.0,0.0,0.0,25,1.33,0.33,0.33,0.0,0.0,0,0.21,0.21,0.21,1.68,4.48,24,7.3,3.33,0.0,10.67,13.67,16.67,22.03,13.93,46.67,41.67,89,36.0,32.0,89,18.67,15.67,84,0.67,0.67,56.33,3.67,6.0,0.33,2.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,,1.75,8.0,6.33,5.0,1.33,1.0,2.67,0.67,0.33,49,3.67,0.0,0.0,0.67,0.67,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gündogan ,M,MCI
McTominay (M)MUN,3 (3),24,1.0,0.33,0.67,0.33,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0,0.67,0.33,0.0,0.0,0.0,0,0.15,0.15,0.16,1.23,2.79,14,4.9,1.0,0.0,2.33,2.33,6.67,7.47,4.4,5.0,4.0,80,4.0,3.0,75,3.0,2.0,67,0.0,0.0,9.67,1.0,0.67,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,1.5,11.0,6.0,4.67,2.0,0.33,1.67,0.33,0.33,100,1.33,1.33,0.0,0.0,1.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McTominay ,M,MUN
Fábio Vieira (M)ARS,3 (3),35,1.0,0.0,0.67,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,12,0.33,0.0,0.33,1.33,0.0,0,0.03,0.03,0.16,0.61,2.69,9,5.7,2.67,0.0,3.33,6.33,12.0,4.77,6.0,16.0,13.0,81,11.67,8.33,71,5.0,3.67,73,0.0,0.0,23.0,1.33,1.67,0.0,1.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,,0.59,8.67,4.33,2.33,0.67,0.0,0.33,0.33,0.0,0,2.33,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fábio Vieira ,M,ARS
Maitland-Niles (M)SOU,3 (2),55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.33,0.0,0.0,1.33,0.67,50,0.0,0.0,0.05,0.16,2.22,3,4.8,1.33,0.0,12.0,12.0,1.33,18.17,12.4,33.33,27.67,83,20.0,14.33,72,11.67,8.0,69,0.0,0.0,47.33,0.67,6.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,1.84,11.33,7.33,4.67,3.33,0.33,3.33,1.67,1.33,80,4.67,0.67,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maitland-Niles ,M,SOU
Soumaré (M)LEI,3,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.03,2.79,1,4.4,3.0,0.0,15.0,15.0,0.0,6.57,11.4,37.0,34.0,92,13.67,12.0,88,5.0,4.0,80,0.33,0.33,48.33,0.0,4.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.45,17.0,12.67,4.67,5.33,1.0,1.33,2.67,1.67,63,5.33,1.67,0.0,2.67,4.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soumaré ,M,LEI
Milivojevic (M)CRY,3 (1),55,1.33,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.0,0.0,0.0,0.0,0,0.01,0.01,0.02,0.1,2.48,3,4.3,2.0,0.0,9.0,9.0,3.67,5.73,9.73,30.33,24.67,81,15.0,12.33,82,7.0,5.33,76,0.0,0.0,40.67,0.0,2.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.33,,1.31,9.33,6.0,4.0,1.67,0.67,2.0,1.67,1.0,60,3.33,2.33,0.33,1.0,3.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milivojevic ,M,CRY
