Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Kamara (M)AVL,2 (1),51,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,1.64,0,4.8,1.0,0.0,6.5,6.5,1.0,1.0,10.7,22.0,18.0,82,10.0,8.0,80,4.0,3.0,75,0.0,0.0,32.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,3.5,1.0,29,2.5,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Kamara ,M,AVL
Palhinha (M)FUL,2,90,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.08,0.08,0.02,0.49,3.23,8,5,2.0,0.0,8.5,8.5,10.5,1.7,16.4,32.0,25.5,80,17.5,13.0,74,9.5,6.5,68,0.0,0.0,48.0,1.0,6.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,6.0,3.5,58,3.5,1.5,0.0,1.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palhinha ,M,FUL
Roca (M)LEE,2,66,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,14,0.5,0.0,0.5,1.5,0.0,0,0.09,0.09,0.24,1.16,2.84,16,4.8,2.5,0.0,9.0,13.5,13.5,7.85,16.3,40.5,37.0,91,32.0,27.5,86,15.0,13.0,87,0.0,0.0,47.5,1.0,10.0,0.0,1.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,2.54,11.5,9.5,7.0,0.5,0.0,4.5,2.0,0.5,25,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Roca ,M,LEE
Aaronson (M)LEE,2,88,2.0,0.0,1.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,14,1.5,0.0,0.5,4.0,0.0,0,0.06,0.06,0.48,1.76,4.48,27,5.5,3.5,0.0,11.0,15.5,29.0,20.8,12.1,34.5,31.0,90,32.5,26.0,80,16.5,14.5,88,0.0,0.0,54.5,4.0,2.5,1.0,4.5,0.0,1.0,2.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,,2.54,11.5,9.5,7.0,0.5,0.0,4.5,1.0,0.0,0,4.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaronson ,M,LEE
Yates (M)NFO,2,90,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0,0.01,0.01,0.01,0.06,1.73,1,5,1.5,0.0,6.0,6.0,3.5,1.2,7.4,31.0,22.5,73,15.5,8.5,55,8.0,4.5,56,0.0,0.0,45.5,1.5,5.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,3.0,2.0,67,8.0,2.5,0.0,0.5,3.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yates ,M,NFO
Adams (M)LEE,2,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.05,2.8,1,4.9,0.5,0.0,14.0,9.5,0.0,9.7,9.3,56.5,50.0,88,39.0,34.0,87,16.0,12.5,78,0.0,0.0,68.5,0.0,8.0,0.5,1.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,,2.54,11.5,9.5,7.0,0.5,0.0,4.5,4.0,3.0,75,8.5,1.0,0.0,0.5,1.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Adams ,M,LEE
Aribo (M)SOU,2 (2),17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,1.54,0,5.2,1.0,0.0,2.5,2.5,1.0,0.55,0.0,7.0,4.5,64,5.0,2.5,50,3.5,1.0,29,0.0,0.0,9.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aribo ,M,SOU
C.Doucouré (M)CRY,2,81,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.07,0.07,0.02,0.42,3.4,9,5,2.0,0.0,15.0,15.0,3.5,8.65,12.7,53.0,49.5,93,26.0,23.5,90,12.5,11.5,92,0.0,0.0,59.0,0.0,7.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.52,7.0,5.0,2.0,1.0,2.0,0.5,2.5,1.0,40,5.0,0.5,0.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C.Doucouré ,M,CRY
O'Brien (M)NFO,2 (2),14,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.01,1.58,0,4.8,1.0,0.0,2.5,2.5,0.5,0.9,0.0,7.5,6.0,80,7.5,5.5,73,4.5,3.0,67,0.0,0.0,10.5,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O'Brien ,M,NFO
Tavernier (M)BOU,2,85,3.5,3.0,2.5,1.0,0.5,1.5,0.5,1.0,1.0,0.0,0.0,83,2.0,1.5,1.5,4.0,1.0,25,0.92,0.92,0.39,5.79,8.7,59,4.9,15.0,3.0,6.5,38.0,60.5,27.65,73.4,28.5,20.5,72,21.0,12.5,60,10.5,6.5,62,0.5,0.0,59.0,7.5,4.0,0.0,5.0,0.0,1.5,2.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,1.5,1.0,67,7.5,1.5,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tavernier ,M,BOU
Onana (M)EVE,2,68,1.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.02,0.02,0.05,0.22,2.78,6,4.8,2.0,0.0,4.0,4.0,7.0,13.5,3.4,21.0,18.0,86,16.0,14.0,88,10.0,8.5,85,0.0,0.0,36.5,2.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,1.5,0.5,33,5.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Onana ,M,EVE
Guedes (M)WOL,2,82,3.0,1.5,2.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,50,0.5,0.5,0.0,5.0,0.5,10,0.41,0.41,0.1,2.34,5.08,46,5.9,4.5,0.0,7.0,16.0,37.5,9.1,22.6,18.5,14.0,76,18.5,11.0,59,7.5,5.0,67,0.0,0.0,38.0,4.5,2.0,0.5,5.0,0.0,1.0,3.5,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,,1.75,16.5,11.5,6.0,4.0,0.5,2.0,2.0,1.5,75,5.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Guedes ,M,WOL
Freuler (M)NFO,2,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,1.0,0.0,0,0.0,0.0,0.02,0.07,2.77,1,4.9,2.5,0.0,9.5,9.5,1.0,6.75,10.0,44.0,34.5,78,22.0,15.5,70,12.0,7.5,63,0.0,0.0,54.0,0.5,6.5,0.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,2.0,1.0,50,4.5,1.5,0.0,1.0,2.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Freuler ,M,NFO
Casemiro (M)MUN,2,90,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.5,0.5,33,0.08,0.08,0.06,0.6,3.32,6,4.9,2.0,0.0,11.5,11.5,10.5,16.5,21.1,63.0,46.0,73,37.0,24.5,66,22.0,13.5,61,0.5,0.0,81.5,0.0,14.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,4.0,2.0,50,4.5,3.0,0.0,1.5,4.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casemiro ,M,MUN
Paquetá (M)WHU,2,89,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.5,0.0,0.5,1.0,0.0,0,0.18,0.18,0.1,1.17,3.4,38,5.9,3.0,0.0,12.0,16.5,23.0,18.6,25.0,47.0,36.5,78,28.0,18.5,66,17.5,11.0,63,0.5,0.0,64.0,3.0,7.5,0.0,2.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,5.0,4.5,90,5.0,0.5,1.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,Paquetá ,M,WHU
Iwobi (M)EVE,2,90,2.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0,2.5,0.5,0.0,2.5,1.0,40,0.24,0.24,0.5,2.74,5.56,68,5.6,2.0,0.0,15.5,15.5,20.5,38.55,18.3,44.5,38.5,87,35.0,29.0,83,22.5,19.0,84,1.0,0.5,60.5,2.0,7.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,3.0,2.0,67,5.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iwobi ,M,EVE
Maitland-Niles (M)SOU,2 (1),60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,1.0,50,0.0,0.0,0.07,0.24,2.44,4,4.8,1.5,0.0,11.0,11.0,2.0,26.35,14.4,35.0,27.0,77,23.5,15.0,64,13.5,8.0,59,0.0,0.0,53.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,2.0,1.5,75,2.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maitland-Niles ,M,SOU
Saka (M)ARS,2,89,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,33,3.0,0.0,0.5,7.0,2.0,29,0.01,0.01,0.3,0.94,3.33,22,8,4.0,0.0,7.5,12.0,5.0,45.45,15.6,39.5,35.0,89,39.5,30.5,77,21.5,18.5,86,0.0,0.0,62.5,2.0,2.5,1.0,8.0,0.0,1.5,3.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,8.0,5.0,1.5,0.5,0.0,0.0,1.0,0.5,50,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Saka ,M,ARS
Willock (M)NEW,2,79,1.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,40,1.5,0.5,0.0,2.5,0.5,20,0.32,0.32,0.3,2.52,5.43,44,4.9,10.0,2.0,11.0,29.0,28.0,19.45,42.3,24.0,19.5,81,21.0,15.0,71,11.5,8.0,70,0.0,0.0,41.5,4.5,3.5,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,2.5,2.0,80,6.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willock ,M,NEW
Cook (M)BOU,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17,2.0,0.0,0.5,3.5,1.5,43,0.0,0.0,0.26,0.78,3.08,11,4.9,3.5,0.0,18.0,22.5,1.0,27.3,27.0,34.0,27.0,79,17.0,10.0,59,8.5,5.0,59,0.0,0.0,48.0,0.5,5.5,0.0,2.0,0.0,1.0,1.0,2.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,2.0,1.5,75,8.0,1.0,1.5,1.5,4.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Cook ,M,BOU
Lerma (M)BOU,2,90,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.1,0.1,0.08,0.74,2.97,8,4.8,2.0,0.0,12.0,12.0,19.0,11.6,12.2,42.0,31.5,75,19.5,12.0,62,11.5,6.5,57,0.0,0.0,53.0,1.5,6.0,0.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,1.0,1.0,100,9.5,2.0,0.5,0.0,2.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Lerma ,M,BOU
March (M)BHA,2,90,1.5,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,1.0,0.5,0.0,7.5,1.5,20,0.27,0.27,0.1,1.64,4.38,24,5,2.0,0.0,9.0,9.0,30.5,21.35,12.3,40.5,34.5,85,36.5,25.5,70,20.5,17.0,83,0.0,0.0,65.5,3.5,4.0,0.5,10.0,0.0,1.0,6.0,5.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,1.5,1.0,67,2.5,1.0,0.0,0.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,March ,M,BHA
Groß (M)BHA,2,90,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,25,0.0,0.0,0.0,5.0,1.0,20,0.08,0.08,0.02,0.52,2.72,7,5.6,5.0,1.0,11.5,20.5,12.5,8.25,23.1,46.0,38.5,84,34.0,25.5,75,18.0,14.0,78,0.0,0.0,66.0,2.5,6.0,0.0,5.5,0.0,0.5,3.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,1.5,1.0,67,3.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Groß ,M,BHA
Bissouma (M)TOT,2 (1),54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.01,0.01,0.01,0.08,2.22,1,4.7,1.5,0.0,10.0,10.0,4.5,1.85,8.3,37.0,34.5,93,14.5,13.0,90,7.0,6.5,93,0.0,0.0,49.5,0.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,1.0,1.0,100,3.0,0.5,0.5,0.5,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bissouma ,M,TOT
McNeil (M)EVE,2,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,5.0,1.0,20,0.02,0.02,0.06,0.28,2.92,7,5.2,2.0,0.0,8.5,8.5,11.0,18.75,8.1,27.0,24.5,91,23.5,17.5,74,9.5,8.0,84,0.0,0.0,43.5,1.5,1.5,0.5,4.0,0.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,2.5,1.0,40,2.5,1.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McNeil ,M,EVE
Willian (M)FUL,2,85,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,1.0,0.0,0,0.02,0.02,0.07,0.3,2.99,6,5.5,2.0,0.0,8.5,8.5,8.5,19.45,5.2,31.0,25.0,81,21.5,15.0,70,12.0,7.5,63,0.0,0.0,42.0,3.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,1.0,0.0,0,3.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willian ,M,FUL
Loftus-Cheek (M)CHE,2,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,2.06,0,5,1.5,0.0,4.5,4.5,0.0,2.2,3.3,13.5,11.5,85,8.5,7.5,88,3.0,3.0,100,0.0,0.0,17.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,1.0,0.0,0,1.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loftus-Cheek ,M,CHE
Jorginho (M)CHE,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.17,0,5.8,1.5,0.0,11.0,11.0,0.0,1.85,10.4,42.5,33.0,78,16.5,11.0,67,7.5,4.0,53,0.0,0.0,53.0,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,3.0,2.0,67,8.0,1.0,0.0,1.5,2.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Jorginho ,M,CHE
Kovacic (M)CHE,2 (1),51,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.01,0.01,0.01,0.07,2.22,6,4.9,1.5,0.0,9.0,9.0,4.0,1.15,7.3,28.0,22.5,80,14.5,10.0,69,5.5,4.5,82,0.0,0.0,33.5,0.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,0.5,0.5,100,5.0,0.5,0.5,1.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kovacic ,M,CHE
Schlupp (M)CRY,2,90,1.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,1.0,0.0,0,0.08,0.08,0.04,0.51,2.84,11,4.7,1.5,0.0,7.0,7.0,8.5,9.45,6.9,64.0,53.5,84,38.0,29.0,76,16.5,12.0,73,0.0,0.0,81.0,1.5,6.5,0.5,2.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.52,7.0,5.0,2.0,1.0,2.0,0.5,2.0,2.0,100,5.5,0.5,0.0,1.5,2.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Schlupp ,M,CRY
Zaha (M)CRY,2,90,3.5,1.0,2.0,1.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,100,1.5,1.0,0.5,1.0,0.0,0,0.65,0.32,0.14,3.69,6.51,73,7.5,6.0,1.0,-4.0,9.5,44.0,19.2,27.5,22.0,20.0,91,18.5,15.5,84,11.5,9.5,83,0.0,0.0,42.0,7.5,1.0,2.5,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,,0.52,7.0,5.0,2.0,1.0,2.0,0.5,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zaha ,M,CRY
Kouyaté (M)NFO,2,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.07,2.8,1,4.5,2.5,0.0,11.0,11.0,1.0,5.65,8.5,14.0,10.5,75,7.0,4.0,57,3.5,2.0,57,0.0,0.0,23.0,0.5,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,2.0,2.0,100,3.0,1.5,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kouyaté ,M,NFO
Ayew (M)CRY,2,74,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.5,0.5,33,0.0,0.0,0.04,0.17,2.01,4,5.3,1.0,0.0,10.0,10.0,4.0,17.15,7.4,30.0,27.0,90,23.5,19.5,83,8.5,6.5,76,0.0,0.0,45.5,1.5,1.0,0.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.52,7.0,5.0,2.0,1.0,2.0,0.5,3.0,2.5,83,5.0,0.0,0.0,0.5,0.5,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Ayew ,M,CRY
Walcott (M)SOU,2 (1),48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,0.0,0,0.0,0.0,0.0,0.03,2.02,0,4.8,1.5,0.0,1.5,1.5,2.0,1.3,1.8,8.0,6.5,81,8.0,5.5,69,4.5,4.0,89,0.0,0.0,14.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.5,0.0,0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,Walcott ,M,SOU
Gueye (M)EVE,2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.05,2.2,1,4.9,1.5,0.0,9.5,9.5,0.0,7.25,15.8,47.0,36.0,77,24.0,18.0,75,8.5,5.0,59,0.0,0.0,61.5,0.0,5.5,0.0,0.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,5.0,3.5,70,9.0,0.5,0.5,2.5,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gueye ,M,EVE
Cairney (M)FUL,2 (1),51,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50,1.5,0.0,0.5,2.0,1.5,75,0.01,0.01,0.24,0.8,3.0,18,4.7,3.0,0.0,9.0,13.5,5.5,23.6,8.7,32.0,29.0,91,21.0,18.5,88,12.0,10.0,83,0.0,0.0,40.5,0.5,3.0,0.0,2.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,0.5,0.0,0,2.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cairney ,M,FUL
